DiscourseUnit_id	DiscourseUnit_text	DiscourseUnit_date	Protocol	LinguisticVariant	ActorType	Source_url	Source_type	Platform	Concept_name	Concept_description	Risk_name	Risk_description	ConsumerProtectionMeasure_name	ConsumerProtectionMeasure_description	ActionableForesight_name	ActionableForesight_description	ConsumerProtectionPrinciples
f8997814663fdea5	Liquid & composable on-chain perpetuals enable a whole new world of Uniswap spot strategies: Using perps, Uniswap v3 users can mitigate impermanent loss on Uni v3 via delta hedging.	2022-07-12	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/17087/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
ce9c3a98899e7483	...will say that USDC / ETH is one of the hardest pairs to be profitable on due to the lack of correlation between the two assets which leads to higher impermanent loss.	2022-07-20	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/17132/9	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
fe329f84e6b4f3c7	This will give us some basic comparative data on 1) $ of incentive demanded per $ of liquidity, 2) $ of fee generation per $ of liquidity, and 3) impermanent loss impairment relative to fee and incentive yield.	2022-10-19	Uniswap	impermanent loss	Investor	https://gov.uniswap.org/t/17820/15	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
8bf896fbb18219ad	The reason I didn’t put any liquidity into the UNI-ETH pool is because I don’t want to lose any of my UNI to impermanent loss, which is already happening as the price of UNI rises much faster in relation to ETH.	2020-09-18	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/1974/18	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
b0c4c939739d4b7c	This would give the teams more control over the market making of their tokens, encourage LP participation and mitigate risks associated with impermanent loss.	2023-03-20	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/20779/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
70a8751d0a3f1dcf	(Finance student here :laughing: ) Anyway, I was wondering if anyone here had any thoughts relating to impermanent loss.	2020-09-18	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/2102/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
a92ca4d9c55771f1	Should Uniswap governance work towards mitigating impermanent loss through means like oracles (Bancor V2 I believe) or another creative solution?	2020-09-18	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/2102/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
bc0d72bd9c0d649e	there should be mechanisms in place so that less sophisticated users can visualise metrics such as Impermanent Loss and Fee Collection in Uniswap Dashboards.	2023-05-16	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/21243/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
86effdeaeb460a77	Reduce Impermanent Loss on all vault positions and deduct from the APY calculations i.e.	2023-06-05	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/21390/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
15d2f22bbdd30692	Firstly, it will help mitigate the potential Impermanent Loss (IL) on Uniswap v3 pools and secondly, it will offer providers additional, reasonably calculated rewards for their contribution to liquidity.	2023-06-06	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/21413/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
2b306a1fd4c6c33b	UNI also brings the advantage of being more correlated to long tail assets than ETH is, meaning UNI pairs are less susceptible to impermanent loss.	2023-07-10	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/21647/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
555712b3cdb0447c	Bringing this section together, UNI is preferable to ETH in terms of both opportunity cost (staking yield) and capital risk (impermanent loss exposu...	2023-07-10	Uniswap	impermanent loss	Investor	https://gov.uniswap.org/t/21647/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
b58636318c1caa7b	...We noted that few users seemed to react to the program, which we attributed to the activity being driven mainly by price action and the high risk of impermanent loss.	2023-08-26	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/21662/9	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
c43df8672b1c0db6	...one hand, we have DEXs that are now advocating for V3-style liquidity, and on the other, we have average users who just get an headache by mentioning impermanent loss in mathematical terms, let alone managing a V3 range.	2023-10-05	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/21950/9	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
358e6babe83e051d	...: Vanna Labs is revolutionizing the Arbitrum ecosystem with an on-chain AI/ML infrastructure, focusing on AI-driven hooks for Uniswap V4 to mitigate impermanent loss.	2024-04-17	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/22789/2	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
6f00bd18aa805329	Due to low APRs and high volatility, most of the LPs provide liquidity for stable pairs rather than exposing themselves to the impermanent loss of volatile pairs.	2024-03-28	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/23471/6	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
b3ae7e0f53560e48	Factors such as impermanent loss, accounting and tax implications, as well as administrative and operational best practices, should be thoughtfully considered.	2024-04-14	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/23571/9	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
387c8399ba792d36	Gains are expected to be minimal for most LPs due to inter-LP competition, operational costs, and impermanent loss.	2024-06-13	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/24066/10	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
6aa54d1a8ca58e3f	"...on Uniswap@Base remain profitable according to metrics such as realized PnL, etc."" One of the main narratives I've encountered around Uniswap is the impermanent loss that LPs face, which may not always be fully realized."	2024-08-03	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/24346/4	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
31221bf200a3f2b9	Incentivized Pool Performance Analysis 690x381 690x379 Analyzing incremental TVL per USD spent , we found that pools with low impermanent loss consistently delivered the best ROI during the campaign.	2025-03-12	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/24373/43	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
a7f63d762a1e3bfb	Hedge against Impermanent Loss This post seeks to find out whether the Uniswap community would be interested in having a Hedge against Impermanent Loss available for its liquidity...	2024-09-11	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/24562/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
84020485f1b395fd	...://fringefinance.medium.com/hedge-both-assets-underlying-an-lp-token-and-hedge-impermanent-loss-697fec47423e hedge against both underlying assets and impermanent loss .	2024-10-02	Uniswap	impermanent loss	SystemActor	https://gov.uniswap.org/t/24661/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
8bcdefdbf7010635	Yield Exposure : If you expect an LP token's trading fees will exceed its impermanent loss, Fringe allows you to express that opinion without being...	2024-10-02	Uniswap	impermanent loss	Investor	https://gov.uniswap.org/t/24661/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
478031286a562eac	Takeaways: Stablecoin pairs can reliably achieve full reward distribution due to lower impermanent loss risk.	2025-08-11	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/24959/22	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
096e28f20fc1495d	Uniswap is already a loss leader due to impermanent loss, and the fee switch would only exacerbate this flight of liquidity.	2024-12-05	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/24978/2	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
373d1eaaa849c00b	...While immediate liquidity boosts through stable and pseudo-stable pools are attractive, our analysis suggests prioritizing volatile pairs with higher impermanent loss (e.g., WETH/USDC) to achieve longer-lasting liquidity retention.	2025-03-20	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/25409/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
b77b07d1a72cf25d	Metrics : Pool Performance : Real-time and historical data on V4 pool trading volume, fees earned, APY, and impermanent loss, segmented by hooked and vanilla pools, similar to V3's pool volume charts but with hook-specific insights.	2025-04-26	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/25484/18	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
484839cb2d465a40	The primary motivations are: Enhance operational robustness through atomicity Improve impermanent loss (IL) management by avoiding forced crystallization Achieve significant gas savings compared to the current two-transaction ( burn / mint ) process Th...	2025-04-27	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/25517/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
b2d4014390122812	On the contrary, LP tokens with volatile assets carry greater impermanent loss and liquidity risks during liquidation, as highlighted by Gauntlet's analysis ( https://governance.aave.com/t/gauntlet-analysis-market-risks-of-listi...	2025-05-09	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/25568/19	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
56d480189da1e786	As @SEEDGov points out, lower liquidity could lead to higher impermanent loss and reduced trading activity, which would directly impact protocol revenue and the effectiveness of the UNI burn mechanism.	2025-11-14	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/25881/30	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
